5.000000e+00	2.104563e-02	5.057577e-05	-4.282614e-01
4.950000e+00	2.130839e-02	5.227173e-05	-4.331119e-01
4.900000e+00	2.142953e-02	5.341582e-05	-4.381554e-01
4.850646e+00	2.160730e-02	5.488450e-05	-4.432096e-01
4.801327e+00	2.178220e-02	5.628613e-05	-4.487173e-01
4.753401e+00	2.184814e-02	5.732499e-05	-4.539110e-01
4.704527e+00	2.204421e-02	5.917415e-05	-4.591700e-01
4.655857e+00	2.229695e-02	6.077257e-05	-4.650829e-01
4.609052e+00	2.248408e-02	6.223452e-05	-4.704422e-01
4.560687e+00	2.256462e-02	6.381154e-05	-4.761366e-01
4.513290e+00	2.283779e-02	6.623741e-05	-4.820063e-01
4.466370e+00	2.308486e-02	6.805024e-05	-4.883263e-01
4.420591e+00	2.332385e-02	7.022268e-05	-4.939641e-01
4.373037e+00	2.352561e-02	7.219665e-05	-5.003844e-01
4.327498e+00	2.370614e-02	7.414046e-05	-5.068140e-01
4.281982e+00	2.401498e-02	7.693395e-05	-5.133028e-01
4.236604e+00	2.426185e-02	7.941935e-05	-5.195106e-01
4.190551e+00	2.450750e-02	8.178106e-05	-5.264419e-01
4.146160e+00	2.478095e-02	8.445846e-05	-5.336759e-01
4.102398e+00	2.507114e-02	8.765310e-05	-5.404152e-01
4.057589e+00	2.539131e-02	9.075691e-05	-5.474851e-01
4.013490e+00	2.575104e-02	9.402032e-05	-5.550897e-01
3.970450e+00	2.596212e-02	9.686428e-05	-5.621840e-01
3.926402e+00	2.631184e-02	1.007497e-04	-5.704080e-01
3.884471e+00	2.678693e-02	1.056982e-04	-5.779523e-01
3.841316e+00	2.703575e-02	1.084439e-04	-5.856384e-01
3.798429e+00	2.747382e-02	1.132037e-04	-5.942665e-01
3.757163e+00	2.778755e-02	1.167980e-04	-6.026918e-01
3.715568e+00	2.826198e-02	1.223920e-04	-6.110958e-01
3.673939e+00	2.869061e-02	1.277397e-04	-6.197869e-01
3.632773e+00	2.909816e-02	1.329776e-04	-6.290109e-01
3.592415e+00	2.964598e-02	1.397186e-04	-6.381314e-01
3.551905e+00	3.018323e-02	1.465018e-04	-6.475274e-01
3.511796e+00	3.061988e-02	1.527874e-04	-6.572392e-01
3.472125e+00	3.135581e-02	1.612671e-04	-6.670314e-01
3.432564e+00	3.199287e-02	1.695980e-04	-6.776435e-01
3.394049e+00	3.256565e-02	1.776082e-04	-6.876538e-01
3.354777e+00	3.326304e-02	1.874519e-04	-6.984040e-01
3.316427e+00	3.404829e-02	1.985754e-04	-7.094711e-01
3.278448e+00	3.473004e-02	2.097426e-04	-7.205612e-01
3.240494e+00	3.534538e-02	2.183662e-04	-7.324391e-01
3.203399e+00	3.645544e-02	2.338087e-04	-7.442761e-01
3.166261e+00	3.734901e-02	2.505508e-04	-7.563211e-01
3.129338e+00	3.799442e-02	2.645886e-04	-7.690006e-01
3.093041e+00	3.926830e-02	2.843562e-04	-7.821853e-01
3.057215e+00	4.040217e-02	3.032117e-04	-7.951372e-01
3.021174e+00	4.186885e-02	3.266028e-04	-8.092853e-01
2.986180e+00	4.293890e-02	3.520648e-04	-8.230399e-01
2.950855e+00	4.442311e-02	3.796793e-04	-8.377713e-01
2.916329e+00	4.590098e-02	4.138482e-04	-8.526186e-01
2.881892e+00	4.753977e-02	4.451428e-04	-8.679297e-01
2.847807e+00	4.983613e-02	4.962639e-04	-8.841447e-01
2.814368e+00	5.215000e-02	5.433272e-04	-9.006326e-01
2.781114e+00	5.385398e-02	5.912534e-04	-9.184085e-01
2.748683e+00	5.667105e-02	6.676516e-04	-9.357084e-01
2.715958e+00	5.989599e-02	7.499214e-04	-9.542541e-01
2.683983e+00	6.375065e-02	8.595116e-04	-9.732543e-01
2.652264e+00	6.797768e-02	9.784054e-04	-9.932570e-01
2.621085e+00	7.077773e-02	1.062386e-03	-1.013669e+00
2.590115e+00	7.544339e-02	1.241872e-03	-1.035294e+00
2.559736e+00	8.107661e-02	1.447687e-03	-1.057675e+00
2.529702e+00	9.085853e-02	1.817230e-03	-1.081117e+00
2.500129e+00	1.003935e-01	2.188063e-03	-1.105850e+00
2.471079e+00	1.115948e-01	2.826817e-03	-1.131644e+00
2.442434e+00	1.258893e-01	3.487983e-03	-1.159133e+00
2.414389e+00	1.494540e-01	4.857806e-03	-1.188993e+00
2.387108e+00	1.750292e-01	6.430953e-03	-1.219909e+00
2.360141e+00	2.125250e-01	9.172634e-03	-1.253671e+00
2.333953e+00	2.909622e-01	1.290188e-02	-1.292891e+00
2.309042e+00	3.856920e-01	1.604031e-02	-1.336555e+00
2.285007e+00	5.280915e-01	1.385246e-02	-1.389087e+00
2.262407e+00	6.251191e-01	1.009982e-02	-1.437148e+00
2.239128e+00	7.041448e-01	5.089903e-03	-1.482647e+00
2.215420e+00	7.603933e-01	1.802075e-03	-1.523132e+00
2.190771e+00	7.973383e-01	8.894600e-04	-1.559764e+00
2.165287e+00	8.225465e-01	5.384766e-04	-1.591494e+00
2.138552e+00	8.440509e-01	4.007585e-04	-1.622380e+00
2.111576e+00	8.617149e-01	2.902118e-04	-1.650690e+00
2.083805e+00	8.770844e-01	1.993107e-04	-1.677204e+00
2.055421e+00	8.905474e-01	1.467339e-04	-1.702300e+00
2.026512e+00	9.018523e-01	1.179141e-04	-1.725581e+00
1.996871e+00	9.124125e-01	9.178930e-05	-1.747885e+00
1.966803e+00	9.215871e-01	7.328473e-05	-1.768757e+00
1.936062e+00	9.296714e-01	6.084234e-05	-1.788031e+00
1.904495e+00	9.372715e-01	4.905918e-05	-1.806873e+00
1.872688e+00	9.440473e-01	4.181040e-05	-1.824401e+00
1.840105e+00	9.501000e-01	3.445311e-05	-1.840645e+00
1.806686e+00	9.557561e-01	2.881879e-05	-1.856262e+00
1.772825e+00	9.609408e-01	2.415324e-05	-1.870965e+00
1.738276e+00	9.654876e-01	2.019335e-05	-1.884312e+00
1.702595e+00	9.697785e-01	1.715431e-05	-1.897275e+00
1.666566e+00	9.735956e-01	1.444033e-05	-1.909053e+00
1.629365e+00	9.771067e-01	1.207196e-05	-1.920142e+00
1.591410e+00	9.803234e-01	1.015969e-05	-1.930511e+00
1.552597e+00	9.831666e-01	8.488882e-06	-1.939898e+00
1.512474e+00	9.857516e-01	7.077250e-06	-1.948597e+00
1.471322e+00	9.880777e-01	5.758144e-06	-1.956520e+00
1.428865e+00	9.901467e-01	4.740589e-06	-1.963724e+00
1.385042e+00	9.919799e-01	3.856689e-06	-1.970203e+00
1.339642e+00	9.935837e-01	3.044215e-06	-1.975951e+00
1.292392e+00	9.949709e-01	2.383591e-06	-1.980995e+00
1.243038e+00	9.961773e-01	1.828161e-06	-1.985438e+00
1.191554e+00	9.971725e-01	1.372385e-06	-1.989145e+00
1.136869e+00	9.980030e-01	9.835082e-07	-1.992281e+00
1.079042e+00	9.986597e-01	6.774585e-07	-1.994783e+00
1.016697e+00	9.991663e-01	4.389208e-07	-1.996737e+00
9.490018e-01	9.995347e-01	2.555077e-07	-1.998168e+00
8.738978e-01	9.997794e-01	1.284715e-07	-1.999128e+00
7.880912e-01	9.999207e-01	5.044720e-08	-1.999685e+00
6.852138e-01	9.999821e-01	1.284761e-08	-1.999929e+00
