1.936695e+00	9.296357e-01	2.444435e-04	-1.787984e+00
1.905914e+00	9.369992e-01	1.975873e-04	-1.806167e+00
1.874261e+00	9.437816e-01	1.678730e-04	-1.823621e+00
1.842173e+00	9.497975e-01	1.414072e-04	-1.839829e+00
1.809282e+00	9.553750e-01	1.176900e-04	-1.855213e+00
1.775815e+00	9.603500e-01	9.840843e-05	-1.869311e+00
1.741359e+00	9.651900e-01	8.212754e-05	-1.883426e+00
1.706918e+00	9.692945e-01	6.957250e-05	-1.895762e+00
1.670894e+00	9.732305e-01	5.805644e-05	-1.907858e+00
1.634634e+00	9.766117e-01	5.003474e-05	-1.918607e+00
1.596919e+00	9.798475e-01	4.172908e-05	-1.929010e+00
1.558790e+00	9.827165e-01	3.508805e-05	-1.938427e+00
1.519373e+00	9.853807e-01	2.899796e-05	-1.947317e+00
1.479193e+00	9.876653e-01	2.401091e-05	-1.955136e+00
1.437257e+00	9.897540e-01	1.968065e-05	-1.962338e+00
1.394155e+00	9.916030e-01	1.613079e-05	-1.968861e+00
1.349608e+00	9.932645e-01	1.271446e-05	-1.974797e+00
1.303637e+00	9.946928e-01	9.953444e-06	-1.979952e+00
1.255454e+00	9.959024e-01	7.799020e-06	-1.984411e+00
1.204884e+00	9.969364e-01	5.897385e-06	-1.988254e+00
1.151741e+00	9.977955e-01	4.319296e-06	-1.991489e+00
1.095463e+00	9.984907e-01	3.036320e-06	-1.994136e+00
1.035295e+00	9.990353e-01	1.998792e-06	-1.996231e+00
9.702351e-01	9.994420e-01	1.198998e-06	-1.997805e+00
8.986859e-01	9.997135e-01	6.542285e-07	-1.998868e+00
8.171312e-01	9.998850e-01	2.839774e-07	-1.999543e+00
7.222614e-01	9.999684e-01	8.697672e-08	-1.999874e+00
6.018932e-01	9.999967e-01	1.075643e-08	-1.999987e+00
4.296119e-01	1.000000e+00	8.879290e-11	-2.000000e+00
7.568876e-02	1.000000e+00	0.000000e+00	-2.000000e+00
