1.881732e+00	9.421945e-01	1.086802e-05	-1.819576e+00
1.849066e+00	9.485686e-01	9.044810e-06	-1.836412e+00
1.815669e+00	9.543484e-01	7.600349e-06	-1.852271e+00
1.781600e+00	9.596199e-01	6.320125e-06	-1.867194e+00
1.746833e+00	9.644281e-01	5.329358e-06	-1.881206e+00
1.711329e+00	9.687661e-01	4.479993e-06	-1.894195e+00
1.674916e+00	9.727632e-01	3.762011e-06	-1.906459e+00
1.637800e+00	9.763754e-01	3.144032e-06	-1.917817e+00
1.599721e+00	9.796317e-01	2.620361e-06	-1.928274e+00
1.560578e+00	9.826078e-01	2.191504e-06	-1.938047e+00
1.520544e+00	9.852661e-01	1.801414e-06	-1.946931e+00
1.479215e+00	9.876529e-01	1.497270e-06	-1.955066e+00
1.436655e+00	9.897911e-01	1.217936e-06	-1.962478e+00
1.392754e+00	9.916726e-01	9.840302e-07	-1.969100e+00
1.347174e+00	9.933366e-01	7.863906e-07	-1.975056e+00
1.299954e+00	9.947719e-01	6.130702e-07	-1.980259e+00
1.250558e+00	9.960055e-01	4.702470e-07	-1.984798e+00
1.198860e+00	9.970445e-01	3.512462e-07	-1.988666e+00
1.144332e+00	9.979014e-01	2.515736e-07	-1.991894e+00
1.086415e+00	9.985898e-01	1.722055e-07	-1.994517e+00
1.024350e+00	9.991168e-01	1.073849e-07	-1.996544e+00
9.567216e-01	9.995026e-01	6.468555e-08	-1.998043e+00
8.819248e-01	9.997614e-01	2.422264e-08	-1.999056e+00
7.967103e-01	9.999104e-01	2.743622e-09	-1.999644e+00
6.945321e-01	9.999797e-01	1.566627e-10	-1.999919e+00
5.629011e-01	9.999987e-01	2.240126e-11	-1.999995e+00
3.607131e-01	1.000000e+00	3.077856e-16	-2.000000e+00
